Product_ID,Sale_Date,Sales_Rep,Region,Amount,Sold,Product_Category,Unit_Cost,Price,Type,Discount,Payment_Method,Sales_Channel
1008,2025-10-27,Dani d,East,9837.15,23,Furniture,2191.78,5172.15,New,0.26,Cash,Retail
1002,2025-10-28,Charlie,West,6651.94,89,Furniture,2398.22,4457.25,Returning,0.23,Bank Transfer,Online
1030,2025-10-29,Charlie,West,3227.59,34,Furniture,4649.92,4700.6,New,0.16,Bank Transfer,Online
1039,2025-10-30,Dani d,South,2465.34,26,Food,3241.32,3095.42,Returning,0.2,UPI,Retail
1035,2025-10-31,Charlie,South,2682.23,47,Clothing,1627.1,4568.5,Returning,0.26,Bank Transfer,Retail
1023,2025-11-01,Charlie,East,1178.16,5,Clothing,2674.06,1773.75,New,0.01,Credit Card,Retail
1094,2025-11-02,Charlie,North,4516.14,90,Electronics,423.67,2281.86,New,0.13,Cash,Retail
1005,2025-11-03,Charlie,South,2722.85,20,Clothing,4865.58,1845.48,Returning,0.27,UPI,Retail
1065,2025-11-04,Dani d,North,4704.9,6,Clothing,1864.29,2650.52,Returning,0.22,Cash,Online
1083,2025-11-05,Charlie,West,9414.95,70,Clothing,2441.55,1677.85,New,0.17,UPI,Online
1091,2025-11-06,Charlie,South,4874.86,59,Clothing,1840.89,5294.62,New,0.16,UPI,Online
1074,2025-11-07,Dani d,East,8901.86,64,Electronics,3444.31,1823.72,New,0.11,UPI,Retail
1003,2025-11-08,Rami d,East,6449.54,18,Food,3344.94,674.54,New,0.16,UPI,Retail
1078,2025-11-09,Bob,East,3224.18,4,Furniture,3605.08,2968.47,Returning,0.2,Cash,Online
1005,2025-11-10,Rami d,South,4202.69,17,Clothing,1413.9,455.48,Returning,0.13,Bank Transfer,Online
1093,2025-11-11,Dani d,North,1755.28,14,Food,1646.78,741.41,Returning,0.22,UPI,Retail
1050,2025-11-12,Bob,West,4001.16,78,Clothing,713.73,1323.73,Returning,0.26,Credit Card,Retail
1061,2025-11-13,Dani d,North,7097.87,13,Clothing,3312.0,2634.27,Returning,0.05,UPI,Retail
1056,2025-11-14,Dani d,North,1649.0,7,Furniture,295.01,2467.89,New,0.14,Cash,Online
1065,2025-11-15,Charlie,West,2848.61,44,Furniture,3028.64,4428.35,New,0.13,UPI,Retail
1078,2025-11-16,Bob,West,4432.97,15,Furniture,4361.51,4106.19,New,0.21,Credit Card,Retail
1074,2025-11-17,Charlie,South,9838.45,19,Clothing,4465.08,2430.8,Returning,0.08,Cash,Retail
1007,2025-11-18,Bob,South,8063.76,63,Clothing,2300.29,1935.32,New,0.2,UPI,Online
1025,2025-11-19,Dani d,South,7601.38,35,Clothing,2350.59,1843.11,Returning,0.26,Credit Card,Retail
1050,2025-11-20,Dani d,South,2045.72,81,Furniture,477.15,4290.87,Returning,0.13,Cash,Online
1044,2025-11-21,Rami d,South,8028.96,35,Electronics,3386.75,428.59,Returning,0.27,UPI,Retail
1043,2025-11-22,Bob,West,8067.42,19,Food,4124.17,218.6,New,0.3,Credit Card,Retail
1004,2025-11-23,Charlie,North,6409.92,20,Electronics,1298.81,4406.16,Returning,0.04,Cash,Online
1069,2025-11-24,Rami d,South,9913.26,35,Clothing,2164.37,2702.73,Returning,0.08,UPI,Retail
1025,2025-11-25,Rami d,South,3927.29,32,Clothing,4210.31,850.21,New,0.29,Cash,Online
1067,2025-11-26,Rami d,North,9471.45,48,Electronics,4397.89,1410.28,Returning,0.29,Credit Card,Retail
1018,2025-11-27,Charlie,South,9232.58,44,Clothing,1291.58,5138.9,New,0.04,UPI,Online
1083,2025-11-28,Rami d,North,1103.33,24,Food,2797.8,4748.34,Returning,0.01,UPI,Retail
1096,2025-11-29,Charlie,North,5051.05,61,Clothing,1043.22,3947.35,New,0.06,UPI,Online
1019,2025-11-30,Rami d,West,9793.94,17,Food,599.21,2729.9,Returning,0.3,Credit Card,Online
1011,2025-12-01,Charlie,East,1928.09,71,Electronics,4564.49,2933.73,Returning,0.06,Bank Transfer,Retail
1046,2025-12-02,Dani d,West,5930.06,50,Electronics,4120.49,5367.56,New,0.16,UPI,Online
1000,2025-12-03,Dani d,East,9810.62,65,Clothing,3824.17,5316.87,Returning,0.26,Credit Card,Retail
1089,2025-12-04,Dani d,East,5999.46,99,Food,338.95,1301.69,New,0.02,Cash,Online
1013,2025-12-05,Dani d,East,2708.34,32,Clothing,4234.27,4489.41,Returning,0.19,Cash,Retail
1063,2025-12-06,Dani d,South,6239.65,36,Furniture,2246.42,1205.25,New,0.09,Credit Card,Retail
1037,2025-12-07,Rami d,West,2839.97,13,Furniture,1777.74,1292.43,Returning,0.26,Bank Transfer,Retail
1036,2025-12-08,Rami d,East,5677.34,70,Furniture,2777.73,3767.1,Returning,0.09,Credit Card,Retail
1010,2025-12-09,Rami d,North,1666.38,58,Furniture,547.63,2316.76,Returning,0.21,Cash,Online
1099,2025-12-10,Charlie,South,6449.34,14,Clothing,3807.57,5133.76,New,0.21,Cash,Retail
1076,2025-12-11,Charlie,West,5651.11,37,Furniture,2953.93,626.2,New,0.07,UPI,Retail
1002,2025-12-12,Charlie,East,7661.45,79,Food,1014.29,2886.66,New,0.02,Bank Transfer,Retail
1032,2025-12-13,Charlie,North,6676.3,68,Electronics,1022.34,5064.09,New,0.13,Credit Card,Retail
1005,2025-12-14,Dani d,West,5946.46,40,Electronics,1002.82,4987.01,New,0.09,Cash,Retail
1049,2025-12-15,Dani d,West,7208.01,59,Furniture,379.31,987.43,Returning,0.24,Cash,Online
1009,2025-12-16,Dani d,South,2295.48,80,Furniture,2980.21,2111.51,Returning,0.24,Cash,Retail
1004,2025-12-17,Bob,West,6358.24,92,Furniture,4217.71,3462.3,Returning,0.14,Credit Card,Online
1022,2025-12-18,Rami d,South,2549.0,16,Clothing,185.74,1002.76,Returning,0.19,Credit Card,Online
1009,2025-12-19,Charlie,East,9329.7,62,Electronics,340.12,5328.92,Returning,0.19,Bank Transfer,Retail
1043,2025-12-20,Charlie,South,1615.01,4,Furniture,2906.57,5043.91,New,0.25,UPI,Retail
1001,2025-12-21,Dani d,North,4873.37,45,Food,4115.53,1043.18,Returning,0.13,UPI,Online
1012,2025-12-22,Charlie,South,7262.18,90,Furniture,1701.02,798.18,New,0.09,UPI,Online
1039,2025-12-23,Charlie,North,5122.2,28,Electronics,1813.11,606.94,Returning,0.09,Cash,Online
1001,2025-12-24,Rami d,South,1828.86,96,Furniture,3022.1,5015.52,New,0.17,UPI,Retail
1083,2025-12-25,Dani d,West,5980.41,66,Electronics,1443.64,1185.89,New,0.14,Cash,Online
1064,2025-12-26,Rami d,East,6774.69,31,Furniture,230.38,2377.12,New,0.14,Bank Transfer,Online
1062,2025-12-27,Bob,North,7334.13,3,Food,3702.62,2551.35,Returning,0.04,Cash,Retail
1072,2025-12-28,Bob,South,4359.34,8,Furniture,3165.68,3354.71,Returning,0.22,Bank Transfer,Online
1016,2025-12-29,Bob,South,6072.94,24,Food,2945.7,533.78,Returning,0.07,Bank Transfer,Retail
1008,2025-12-30,Dani d,South,5056.18,15,Food,3734.25,1363.16,Returning,0.07,UPI,Online
1074,2025-12-31,Charlie,West,7048.5,43,Furniture,3408.63,5133.47,New,0.13,UPI,Retail
1014,2026-01-01,Dani d,West,6252.01,31,Food,1108.82,5009.99,New,0.08,Cash,Online
1023,2026-01-02,Dani d,North,5731.81,73,Clothing,1827.16,4329.9,New,0.18,Credit Card,Retail
1037,2026-01-03,Charlie,North,3245.72,45,Furniture,717.94,253.8,New,0.12,UPI,Retail
1034,2026-01-04,Rami d,West,1018.17,66,Furniture,736.3,1899.49,Returning,0.14,UPI,Online
1093,2026-01-05,Bob,North,2566.74,8,Food,3413.36,3509.58,New,0.17,Credit Card,Retail
1094,2026-01-06,Rami d,East,2053.59,71,Food,4307.14,1622.27,Returning,0.07,Credit Card,Online
1048,2026-01-07,Bob,East,5041.76,57,Furniture,4817.39,5016.29,New,0.06,UPI,Retail
1068,2026-01-08,Dani d,West,6510.32,80,Clothing,3178.9,3541.31,New,0.27,Credit Card,Retail
1061,2026-01-09,Bob,North,2917.77,99,Food,1002.1,534.7,New,0.14,Cash,Retail
1059,2026-01-10,Dani d,South,9451.51,30,Food,617.69,5013.18,Returning,0.13,Bank Transfer,Retail
1049,2026-01-11,Rami d,East,1060.14,74,Electronics,4082.97,5274.05,Returning,0.02,Bank Transfer,Retail
1077,2026-01-12,Dani d,West,7950.71,18,Clothing,2935.91,565.76,New,0.15,UPI,Retail
1074,2026-01-13,Rami d,North,6626.84,69,Clothing,3129.6,2998.13,New,0.17,UPI,Retail
1008,2026-01-14,Charlie,West,4361.99,93,Furniture,3929.16,1773.0,New,0.17,Cash,Online
1033,2026-01-15,Charlie,South,1454.4,39,Clothing,3546.06,2251.69,Returning,0.22,Credit Card,Online
1075,2026-01-16,Charlie,East,6647.38,60,Furniture,4188.85,1111.13,Returning,0.06,UPI,Retail
1098,2026-01-17,Dani d,West,4470.52,98,Electronics,375.45,3242.69,Returning,0.08,Bank Transfer,Retail
1034,2026-01-18,Charlie,West,9426.4,43,Clothing,3762.85,5275.19,New,0.25,Cash,Retail
1000,2026-01-19,Bob,West,5877.91,45,Food,4269.18,2841.44,Returning,0.28,Cash,Online
1039,2026-01-20,Rami d,South,9456.86,23,Electronics,1502.06,593.59,New,0.05,Credit Card,Retail
1063,2026-01-21,Rami d,West,2984.35,69,Furniture,3238.19,3467.01,Returning,0.15,UPI,Online
1021,2026-01-22,Bob,South,7531.53,94,Electronics,1639.39,1970.19,New,0.07,UPI,Retail
1059,2026-01-23,Dani d,South,6555.24,6,Furniture,4794.06,4729.2,New,0.03,Cash,Retail
1063,2026-01-24,Dani d,South,7654.67,56,Electronics,263.78,2475.53,Returning,0.1,Bank Transfer,Retail
1092,2026-01-25,Rami d,East,2932.01,4,Furniture,2940.98,1181.69,New,0.05,UPI,Retail
1071,2026-01-26,Charlie,East,6984.95,93,Clothing,915.87,1172.42,New,0.22,Bank Transfer,Retail
1010,2026-01-27,Dani d,West,5482.36,23,Food,3589.88,4262.89,New,0.16,Cash,Online
1013,2026-01-28,Dani d,West,7685.42,6,Furniture,961.86,1570.89,Returning,0.05,UPI,Retail
1059,2026-01-29,Bob,East,3943.4,32,Electronics,1253.38,4254.7,New,0.01,Bank Transfer,Online
1029,2026-01-30,Bob,North,9010.51,18,Furniture,2522.42,1251.5,Returning,0.24,Cash,Online
1034,2026-01-31,Charlie,East,1758.71,15,Furniture,4582.69,1871.02,Returning,0.06,Bank Transfer,Retail
1084,2026-02-01,Dani d,South,8264.7,40,Furniture,1137.4,2640.36,New,0.19,UPI,Retail
1036,2026-02-02,Dani d,East,8751.88,96,Electronics,806.78,5196.1,Returning,0.11,Credit Card,Retail
1004,2026-02-03,Bob,South,8355.27,73,Food,3818.99,5134.76,New,0.18,Bank Transfer,Online
1082,2026-02-04,Dani d,West,5614.54,74,Clothing,2553.04,1256.76,Returning,0.1,Credit Card,Online
1077,2026-02-05,Rami d,North,4945.46,84,Food,4567.75,2066.47,New,0.04,UPI,Online
1025,2026-02-06,Bob,West,9966.36,6,Furniture,818.41,949.29,Returning,0.07,Credit Card,Retail
1061,2026-02-07,Charlie,South,3062.55,63,Electronics,3265.05,2878.42,New,0.06,Cash,Online
1003,2026-02-08,Bob,South,5921.88,67,Food,1241.11,2614.12,New,0.13,Credit Card,Online
1088,2026-02-09,Dani d,South,7036.08,11,Furniture,868.13,4969.07,New,0.2,Bank Transfer,Online
1041,2026-02-10,Charlie,North,7307.81,43,Clothing,3448.8,5125.53,New,0.09,Bank Transfer,Retail
1088,2026-02-11,Bob,East,2836.22,17,Clothing,3009.05,2202.09,Returning,0.01,Credit Card,Online
1017,2026-02-12,Rami d,West,6885.95,96,Clothing,3798.65,2780.8,Returning,0.16,Cash,Online
1039,2026-02-13,Rami d,West,8365.33,4,Furniture,1616.37,4944.86,New,0.19,UPI,Retail
1071,2026-02-14,Bob,East,1450.17,63,Electronics,2295.06,4465.89,Returning,0.29,Credit Card,Retail
1038,2026-02-15,Rami d,West,9203.69,68,Food,2086.81,169.56,New,0.18,Bank Transfer,Retail
1013,2026-02-16,Rami d,North,1265.54,81,Clothing,4922.04,1862.32,New,0.15,Bank Transfer,Online
1031,2026-02-17,Rami d,West,4203.74,41,Furniture,1532.02,2406.49,Returning,0.18,Credit Card,Online
1050,2026-02-18,Charlie,South,1142.32,83,Furniture,1544.6,1378.98,Returning,0.28,Credit Card,Online
1037,2026-02-19,Rami d,East,1694.31,5,Food,1837.29,1217.71,New,0.25,Credit Card,Retail
1096,2026-02-20,Rami d,North,9200.51,32,Clothing,2866.51,352.15,Returning,0.1,UPI,Online
1022,2026-02-21,Rami d,East,4193.75,86,Furniture,1336.38,3592.03,New,0.08,Bank Transfer,Retail
1062,2026-02-22,Charlie,North,4822.94,70,Food,4584.92,1554.43,Returning,0.09,Bank Transfer,Retail
1014,2026-02-23,Bob,South,2938.1,35,Electronics,1401.86,430.06,Returning,0.16,Bank Transfer,Online
1096,2026-02-24,Dani d,East,6373.86,22,Electronics,4489.5,1385.74,Returning,0.23,UPI,Online
1024,2026-02-25,Rami d,West,6353.23,65,Electronics,607.03,4440.24,Returning,0.16,Cash,Online
1016,2026-02-26,Bob,North,4349.8,84,Clothing,3317.16,4705.47,Returning,0.03,Bank Transfer,Retail
1096,2026-02-27,Rami d,East,3997.31,22,Food,4544.23,2734.4,New,0.22,Bank Transfer,Retail
1065,2026-02-28,Charlie,West,8964.68,11,Food,926.87,2375.98,Returning,0.24,Cash,Online
1077,2026-03-01,Bob,East,4449.56,77,Furniture,4844.8,5381.52,Returning,0.09,UPI,Retail
1052,2026-03-02,Charlie,East,5441.51,3,Furniture,2319.13,1223.02,New,0.2,Cash,Online
1050,2026-03-03,Rami d,East,3549.74,9,Furniture,4734.0,1302.17,New,0.13,Cash,Online
1038,2026-03-04,Rami d,North,8080.93,60,Food,3416.42,1711.49,New,0.27,Cash,Online
1050,2026-03-05,Charlie,West,4577.03,76,Furniture,1577.78,1074.25,Returning,0.26,Cash,Retail
1069,2026-03-06,Dani d,South,5622.5,87,Food,1022.68,2179.61,Returning,0.16,UPI,Retail
1005,2026-03-07,Charlie,North,3280.21,14,Food,1588.3,5022.96,New,0.21,UPI,Online
1066,2026-03-08,Rami d,North,9888.94,97,Electronics,555.79,3442.11,New,0.27,Cash,Online
1006,2026-03-09,Charlie,North,3623.46,18,Furniture,804.95,2353.91,New,0.15,Credit Card,Retail
1050,2026-03-10,Dani d,South,7936.68,73,Electronics,612.84,5149.1,New,0.1,Credit Card,Online
1071,2026-03-11,Charlie,West,4847.46,23,Clothing,2172.42,409.28,Returning,0.23,Credit Card,Retail
1041,2026-03-12,Dani d,West,2855.96,74,Clothing,3998.33,1274.98,Returning,0.07,Credit Card,Online
1063,2026-03-13,Dani d,West,8197.47,83,Clothing,792.78,3177.5,Returning,0.12,Bank Transfer,Retail
1014,2026-03-14,Charlie,East,4002.46,47,Food,738.57,3443.21,Returning,0.26,UPI,Online
1028,2026-03-15,Charlie,East,8786.74,69,Food,3252.8,361.63,Returning,0.22,UPI,Retail
1032,2026-03-16,Bob,East,9237.31,47,Food,1066.2,2306.26,New,0.13,Cash,Online
1093,2026-03-17,Rami d,South,8738.41,87,Furniture,578.29,3622.97,Returning,0.07,Bank Transfer,Retail
1026,2026-03-18,Dani d,East,1315.07,30,Electronics,917.56,3884.68,New,0.11,Cash,Retail
1035,2026-03-19,Bob,South,8086.36,25,Food,4626.28,3564.05,New,0.09,Cash,Retail
1028,2026-03-20,Charlie,West,4702.06,28,Electronics,4125.21,1865.01,New,0.06,UPI,Retail
1037,2026-03-21,Rami d,East,8863.51,98,Electronics,1834.92,650.33,Returning,0.23,Bank Transfer,Online
1056,2026-03-22,Bob,East,6741.59,25,Electronics,3313.52,2435.05,New,0.08,Credit Card,Retail
1096,2026-03-23,Dani d,North,8502.79,74,Furniture,2732.65,838.84,Returning,0.14,UPI,Retail
1026,2026-03-24,Bob,South,5494.89,78,Furniture,3417.91,5219.79,New,0.12,Bank Transfer,Online
1054,2026-03-25,Dani d,West,5815.23,58,Clothing,3445.09,2692.16,Returning,0.29,Bank Transfer,Retail
1032,2026-03-26,Charlie,North,2299.49,94,Clothing,3180.8,1847.34,New,0.12,UPI,Online
1067,2026-03-27,Rami d,North,8055.89,41,Electronics,1403.9,4249.73,Returning,0.03,UPI,Retail
1085,2026-03-28,Rami d,West,4774.51,25,Clothing,291.13,2814.02,New,0.04,Cash,Retail
1065,2026-03-29,Rami d,North,5500.72,78,Electronics,2332.28,1808.68,New,0.18,Cash,Retail
1009,2026-03-30,Charlie,South,8065.88,99,Furniture,4465.77,4494.03,New,0.18,Cash,Retail
1004,2026-03-31,Dani d,South,6389.61,48,Furniture,2890.54,4789.26,New,0.13,Credit Card,Retail
1073,2026-04-01,Charlie,East,2809.89,98,Furniture,4178.72,3750.59,Returning,0.14,UPI,Retail
1096,2026-04-02,Rami d,North,6312.09,10,Food,4958.96,401.26,Returning,0.03,Bank Transfer,Online
1037,2026-04-03,Charlie,East,4668.7,99,Electronics,901.72,3179.83,Returning,0.16,UPI,Online
1012,2026-04-04,Charlie,North,5225.73,75,Furniture,3489.71,4233.63,New,0.16,Bank Transfer,Retail
1030,2026-04-05,Charlie,South,1254.8,11,Electronics,3404.04,880.29,New,0.05,Credit Card,Retail
1046,2026-04-06,Dani d,South,2890.26,85,Clothing,4901.78,1373.39,New,0.04,UPI,Online
1099,2026-04-07,Bob,South,3529.34,21,Clothing,4929.44,4871.35,New,0.05,Bank Transfer,Online
1087,2026-04-08,Bob,North,7416.64,86,Furniture,3464.73,257.65,New,0.04,Bank Transfer,Retail
1051,2026-04-09,Charlie,South,1103.43,45,Electronics,1293.71,4177.09,New,0.19,Cash,Retail
1055,2026-04-10,Bob,North,4679.0,7,Furniture,4012.92,2684.69,Returning,0.07,Credit Card,Retail
1014,2026-04-11,Bob,East,9316.24,81,Clothing,624.44,2540.23,Returning,0.08,UPI,Retail
1028,2026-04-12,Charlie,North,2006.93,64,Furniture,3925.43,187.97,Returning,0.06,Cash,Retail
1007,2026-04-13,Charlie,East,5647.82,64,Electronics,4559.96,4533.78,Returning,0.29,Credit Card,Retail
1004,2026-04-14,Rami d,North,8078.7,2,Clothing,1975.88,2075.06,Returning,0.26,Cash,Online
